280
cheers 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.13 0.00 0.14 0.66 1.00 0.58 0.02 0.34 0.61 0.98 0.29 0.49 0.49 0.67 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 1 1 0 0 
cheers 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.02 0.10 0.00 0.17 0.68 1.00 0.59 0.00 0.29 0.57 0.72 0.39 0.57 0.50 0.54 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 1 1 0 0 
cheers 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.10 0.00 0.16 0.72 1.00 0.55 0.01 0.32 0.52 0.89 0.37 0.57 0.56 0.62 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 1 1 0 0 
cheers 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.02 0.11 0.00 0.14 0.70 1.00 0.53 0.01 0.38 0.46 0.74 0.31 0.51 0.50 0.76 0.00 0.01 0.01 0.08 0.00 0.00 0.00 0.00 1 1 0 0 
cheers 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.08 0.00 0.14 0.68 1.00 0.48 0.00 0.46 0.46 0.78 0.27 0.47 0.46 0.64 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 1 1 0 0 
cheers 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.10 0.00 0.16 0.64 1.00 0.53 0.00 0.35 0.45 0.79 0.31 0.48 0.51 0.63 0.00 0.00 0.00 0.08 0.00 0.00 0.00 0.00 1 1 0 0 
cheers 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.06 0.14 0.29 0.22 0.16 0.65 0.64 0.78 0.68 1.00 0.52 0.65 0.18 0.31 0.61 0.86 0.06 0.04 0.02 0.07 0.00 0.01 0.00 0.00 1 1 0 0 
cheers 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.00 0.21 0.40 0.56 0.39 0.26 0.84 0.78 0.35 0.26 0.45 0.30 0.65 0.54 0.71 0.79 1.00 0.16 0.10 0.07 0.08 0.00 0.00 0.00 0.00 1 1 0 0 
cheers 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.05 0.35 0.01 0.08 0.58 0.66 0.66 0.19 1.00 0.30 0.29 0.19 0.42 0.63 0.69 0.04 0.03 0.03 0.03 0.00 0.00 0.00 0.00 1 1 0 0 
cheers 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.11 0.48 0.03 0.13 0.65 1.00 0.90 0.09 0.31 0.57 0.53 0.33 0.48 0.65 0.69 0.03 0.11 0.03 0.06 0.00 0.00 0.00 0.00 1 1 0 0 
cheers 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.01 0.01 0.07 0.26 0.02 0.17 0.70 1.00 0.74 0.12 0.42 0.46 0.60 0.38 0.62 0.66 0.73 0.06 0.09 0.10 0.08 0.00 0.00 0.03 0.02 1 1 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.02 1.00 0.38 0.02 0.10 0.56 0.41 0.08 0.10 0.00 0.00 0.00 0.00 0.03 0.06 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 1.00 0.96 0.03 0.11 0.61 0.32 0.23 0.15 0.00 0.00 0.00 0.00 0.05 0.12 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 1.00 0.04 0.10 0.30 0.14 0.01 0.32 0.38 0.00 0.00 0.00 0.00 0.08 0.11 0.00 0.00 0.01 0.01 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.04 0.00 0.00 0.00 0.41 0.33 0.00 0.00 0.56 1.00 0.00 0.00 0.00 0.00 0.00 0.11 0.00 0.00 0.04 0.00 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.37 0.25 0.00 0.00 0.25 1.00 0.00 0.00 0.00 0.00 0.00 0.19 0.00 0.00 0.06 0.00 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.03 1.00 0.36 0.01 0.05 0.88 0.48 0.03 0.06 0.01 0.00 0.00 0.00 0.06 0.05 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.13 0.29 0.21 0.00 0.00 0.47 1.00 0.00 0.00 0.05 0.00 0.00 0.26 0.00 0.00 0.03 0.00 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.02 0.85 0.40 0.02 0.09 0.67 1.00 0.16 0.09 0.01 0.00 0.01 0.00 0.01 0.04 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.03 0.97 0.91 0.05 0.17 0.85 1.00 0.17 0.18 0.01 0.00 0.01 0.00 0.05 0.10 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.02 1.00 0.18 0.07 0.29 0.98 0.63 0.18 0.29 0.03 0.00 0.00 0.00 0.10 0.21 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.02 0.95 1.00 0.06 0.23 0.66 0.68 0.19 0.25 0.01 0.00 0.00 0.00 0.02 0.06 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.83 1.00 0.06 0.23 0.89 0.63 0.23 0.27 0.01 0.00 0.00 0.00 0.03 0.12 0.00 0.00 0.13 0.35 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.02 1.00 0.74 0.04 0.17 0.66 0.76 0.24 0.26 0.01 0.00 0.00 0.00 0.05 0.08 0.00 0.00 0.02 0.06 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.02 1.00 0.91 0.05 0.25 0.80 0.68 0.27 0.35 0.03 0.00 0.00 0.01 0.18 0.37 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.02 1.00 0.60 0.06 0.21 0.79 0.95 0.33 0.34 0.01 0.00 0.00 0.00 0.06 0.12 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.02 1.00 0.46 0.07 0.25 0.74 0.89 0.24 0.26 0.01 0.00 0.00 0.00 0.10 0.18 0.00 0.00 0.03 0.25 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.81 0.29 0.03 0.08 0.88 1.00 0.20 0.08 0.00 0.00 0.00 0.00 0.06 0.03 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.02 0.74 0.93 0.05 0.20 0.82 1.00 0.21 0.19 0.01 0.00 0.01 0.01 0.04 0.05 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.77 0.26 0.04 0.17 0.87 1.00 0.15 0.17 0.01 0.00 0.01 0.01 0.01 0.03 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.72 0.50 0.04 0.24 0.91 1.00 0.26 0.27 0.01 0.00 0.01 0.01 0.05 0.10 0.00 0.00 0.00 0.02 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.48 0.43 0.06 0.21 0.78 1.00 0.17 0.21 0.01 0.00 0.00 0.00 0.06 0.14 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.02 1.00 0.43 0.02 0.04 0.85 0.42 0.03 0.04 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.02 0.81 0.85 0.04 0.16 0.77 1.00 0.22 0.14 0.01 0.00 0.00 0.00 0.02 0.11 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.84 0.27 0.06 0.16 0.81 1.00 0.17 0.14 0.01 0.00 0.00 0.00 0.03 0.03 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.02 0.66 0.55 0.03 0.09 0.71 1.00 0.25 0.13 0.00 0.00 0.00 0.01 0.11 0.12 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.83 0.53 0.03 0.12 0.77 1.00 0.24 0.16 0.01 0.00 0.00 0.00 0.07 0.22 0.00 0.00 0.01 0.16 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.02 0.76 0.59 0.07 0.16 0.62 1.00 0.17 0.17 0.00 0.00 0.00 0.00 0.01 0.09 0.00 0.00 0.11 0.63 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.02 1.00 0.67 0.03 0.07 0.70 0.89 0.18 0.13 0.00 0.00 0.00 0.00 0.04 0.05 0.00 0.00 0.01 0.04 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.02 0.99 0.58 0.13 0.44 0.73 1.00 0.35 0.49 0.01 0.00 0.00 0.00 0.16 0.25 0.00 0.00 0.01 0.15 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 1.00 0.81 0.04 0.11 0.94 0.99 0.19 0.14 0.00 0.00 0.00 0.00 0.01 0.08 0.00 0.00 0.00 0.04 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.80 0.74 0.09 0.29 0.79 1.00 0.35 0.35 0.01 0.00 0.00 0.00 0.04 0.08 0.00 0.00 0.00 0.05 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.02 1.00 0.79 0.05 0.15 0.66 0.87 0.18 0.18 0.01 0.00 0.00 0.00 0.08 0.18 0.00 0.00 0.01 0.01 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.02 0.93 0.82 0.06 0.20 0.76 1.00 0.22 0.27 0.00 0.00 0.00 0.00 0.11 0.19 0.00 0.00 0.01 0.04 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.83 0.68 0.06 0.16 0.72 1.00 0.22 0.16 0.00 0.00 0.00 0.00 0.03 0.06 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0 0 0 0 
handshaking 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.65 0.70 0.06 0.13 0.68 1.00 0.19 0.12 0.01 0.00 0.00 0.00 0.05 0.06 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0 0 0 
love 0.00 0.00 0.00 0.00 0.00 0.08 0.04 0.01 0.10 0.54 0.50 0.37 0.13 0.61 1.00 0.39 0.26 0.57 0.48 0.16 0.20 0.30 0.67 0.82 0.02 0.32 0.12 0.08 0.00 0.00 0.01 0.00 0 1 0 0 
love 0.00 0.00 0.00 0.00 0.01 0.10 0.03 0.03 0.14 0.53 0.46 0.22 0.12 0.46 1.00 0.57 0.16 0.32 0.69 0.21 0.21 0.29 0.73 0.82 0.02 0.32 0.08 0.07 0.00 0.02 0.02 0.00 0 1 0 0 
love 0.00 0.00 0.00 0.00 0.02 0.15 0.05 0.02 0.19 0.62 0.58 0.34 0.13 0.44 0.88 0.58 0.18 0.35 0.67 0.27 0.25 0.32 0.91 1.00 0.03 0.43 0.15 0.09 0.00 0.03 0.00 0.00 0 1 0 0 
love 0.00 0.00 0.00 0.00 0.03 0.15 0.03 0.02 0.20 0.65 0.66 0.35 0.13 0.64 1.00 0.67 0.20 0.55 0.61 0.36 0.24 0.33 0.94 0.93 0.04 0.44 0.12 0.15 0.00 0.05 0.02 0.01 0 1 0 0 
love 0.00 0.00 0.00 0.00 0.03 0.11 0.02 0.02 0.18 0.60 0.53 0.30 0.11 0.50 0.85 0.52 0.15 0.37 0.53 0.26 0.23 0.29 0.83 1.00 0.03 0.39 0.09 0.12 0.01 0.03 0.01 0.00 0 1 0 0 
love 0.00 0.00 0.00 0.00 0.05 0.11 0.03 0.02 0.16 0.71 0.58 0.29 0.13 0.65 1.00 0.64 0.15 0.46 0.65 0.28 0.17 0.24 0.95 1.00 0.04 0.57 0.17 0.07 0.00 0.06 0.01 0.00 0 1 0 0 
love 0.00 0.00 0.00 0.00 0.02 0.11 0.02 0.01 0.12 0.50 0.47 0.32 0.10 0.36 0.70 0.47 0.09 0.22 0.47 0.14 0.05 0.23 0.72 1.00 0.01 0.39 0.17 0.05 0.00 0.01 0.00 0.00 0 1 0 0 
love 0.00 0.00 0.00 0.00 0.04 0.08 0.02 0.02 0.15 0.48 0.44 0.24 0.10 0.50 0.69 0.53 0.12 0.37 0.45 0.17 0.08 0.17 0.74 1.00 0.02 0.40 0.19 0.08 0.00 0.04 0.01 0.00 0 1 0 0 
love 0.00 0.00 0.00 0.00 0.03 0.10 0.03 0.01 0.08 0.36 0.47 0.26 0.06 0.39 0.69 0.40 0.15 0.35 0.43 0.24 0.23 0.26 0.71 1.00 0.03 0.30 0.08 0.07 0.00 0.04 0.02 0.00 0 1 0 0 
love 0.00 0.00 0.00 0.00 0.00 0.12 0.03 0.02 0.08 0.47 0.67 0.34 0.07 0.68 0.94 0.60 0.25 0.65 0.69 0.29 0.38 0.52 1.00 0.85 0.04 0.28 0.07 0.12 0.00 0.06 0.01 0.00 0 1 0 0 
love 0.00 0.00 0.00 0.00 0.03 0.08 0.02 0.01 0.14 0.69 0.56 0.27 0.15 0.77 0.94 0.73 0.32 0.75 0.71 0.29 0.23 0.52 1.00 0.89 0.03 0.28 0.13 0.12 0.01 0.03 0.01 0.00 0 1 0 0 
love 0.00 0.00 0.00 0.00 0.06 0.09 0.02 0.01 0.10 0.55 0.50 0.21 0.12 0.50 0.83 0.49 0.19 0.34 0.57 0.23 0.20 0.32 0.79 1.00 0.05 0.35 0.09 0.32 0.01 0.05 0.02 0.00 0 1 0 0 
love 0.00 0.00 0.00 0.00 0.06 0.10 0.03 0.02 0.12 0.48 0.49 0.22 0.09 0.38 0.93 0.60 0.12 0.23 0.56 0.24 0.18 0.27 0.79 1.00 0.05 0.31 0.13 0.24 0.00 0.07 0.01 0.00 0 1 0 0 
love 0.00 0.00 0.00 0.00 0.06 0.10 0.03 0.02 0.15 0.67 0.55 0.23 0.13 0.48 0.97 0.57 0.21 0.27 0.57 0.20 0.24 0.34 0.95 1.00 0.05 0.41 0.21 0.35 0.00 0.08 0.02 0.00 0 1 0 0 
love 0.00 0.00 0.00 0.00 0.05 0.08 0.02 0.02 0.12 0.55 0.44 0.17 0.10 0.51 0.79 0.49 0.16 0.37 0.48 0.18 0.20 0.23 0.79 1.00 0.04 0.36 0.19 0.30 0.00 0.07 0.01 0.00 0 1 0 0 
love 0.00 0.00 0.00 0.00 0.06 0.09 0.02 0.02 0.16 0.75 0.54 0.21 0.16 0.65 1.00 0.65 0.17 0.40 0.65 0.24 0.29 0.29 0.97 0.85 0.07 0.55 0.11 0.07 0.00 0.06 0.02 0.00 0 1 0 0 
love 0.00 0.00 0.00 0.00 0.04 0.10 0.04 0.03 0.15 0.55 0.54 0.20 0.10 0.44 0.88 0.51 0.14 0.26 0.53 0.17 0.21 0.24 0.85 1.00 0.05 0.39 0.13 0.08 0.00 0.06 0.03 0.00 0 1 0 0 
love 0.00 0.00 0.00 0.00 0.05 0.08 0.02 0.02 0.12 0.49 0.43 0.16 0.09 0.35 0.78 0.44 0.09 0.18 0.44 0.15 0.18 0.22 0.76 1.00 0.04 0.33 0.12 0.33 0.00 0.05 0.01 0.01 0 1 0 0 
love 0.00 0.00 0.00 0.00 0.03 0.07 0.01 0.02 0.13 0.52 0.43 0.19 0.09 0.40 0.75 0.44 0.11 0.25 0.43 0.15 0.19 0.19 0.73 1.00 0.03 0.39 0.10 0.22 0.01 0.01 0.01 0.00 0 1 0 0 
love 0.00 0.00 0.00 0.00 0.04 0.08 0.02 0.01 0.15 0.56 0.53 0.27 0.09 0.41 0.92 0.46 0.10 0.23 0.49 0.16 0.20 0.21 0.84 1.00 0.04 0.38 0.10 0.17 0.01 0.05 0.01 0.00 0 1 0 0 
love 0.00 0.00 0.00 0.00 0.00 0.01 0.01 0.00 0.02 0.13 0.36 0.05 0.02 0.42 0.85 0.74 0.18 1.00 0.53 0.27 0.03 0.12 0.43 0.42 0.01 0.08 0.04 0.04 0.00 0.02 0.00 0.00 0 1 0 0 
love 0.00 0.00 0.00 0.00 0.01 0.02 0.01 0.01 0.03 0.28 0.14 0.05 0.04 0.26 1.00 0.50 0.01 0.47 0.55 0.31 0.05 0.24 0.72 0.92 0.01 0.17 0.07 0.10 0.00 0.02 0.01 0.00 0 1 0 0 
love 0.00 0.00 0.00 0.00 0.00 0.02 0.01 0.00 0.03 0.17 0.37 0.07 0.01 0.47 0.96 0.84 0.01 1.00 0.59 0.34 0.02 0.18 0.65 0.65 0.00 0.03 0.02 0.04 0.00 0.01 0.00 0.00 0 1 0 0 
love 0.00 0.00 0.00 0.00 0.01 0.07 0.02 0.02 0.08 0.50 0.65 0.25 0.04 0.66 1.00 0.60 0.05 0.82 0.84 0.56 0.06 0.53 0.64 0.86 0.00 0.07 0.06 0.06 0.00 0.00 0.02 0.00 0 1 0 0 
love 0.00 0.00 0.00 0.00 0.02 0.08 0.03 0.03 0.09 0.57 0.51 0.24 0.06 0.35 1.00 0.64 0.07 0.41 0.84 0.65 0.06 0.57 0.53 0.59 0.01 0.08 0.06 0.08 0.00 0.03 0.00 0.00 0 1 0 0 
love 0.00 0.00 0.00 0.00 0.02 0.06 0.02 0.02 0.09 0.59 0.51 0.20 0.04 0.25 0.91 0.58 0.03 0.27 0.77 0.54 0.06 0.58 0.65 1.00 0.01 0.07 0.06 0.08 0.00 0.02 0.00 0.00 0 1 0 0 
love 0.00 0.00 0.00 0.00 0.01 0.03 0.01 0.00 0.06 0.17 0.21 0.09 0.05 0.50 0.57 0.45 0.41 1.00 0.60 0.34 0.12 0.12 0.55 0.81 0.04 0.15 0.07 0.10 0.00 0.03 0.01 0.00 0 1 0 0 
love 0.01 0.00 0.00 0.00 0.05 0.14 0.03 0.01 0.27 0.64 0.49 0.15 0.16 0.56 0.92 0.61 0.15 0.31 0.54 0.19 0.28 0.23 0.79 1.00 0.15 0.53 0.23 0.15 0.02 0.11 0.02 0.01 0 1 0 0 
love 0.01 0.00 0.00 0.00 0.05 0.12 0.03 0.02 0.28 0.70 0.55 0.14 0.17 0.70 1.00 0.64 0.27 0.56 0.53 0.22 0.39 0.30 0.89 0.90 0.18 0.57 0.23 0.15 0.01 0.10 0.02 0.00 0 1 0 0 
